Timestamp,Region,Load_kW,Peak_Demand_kW,Energy_Consumed_kWh,Voltage,Current,Power_Factor,Load_Factor
2025-05-01 08:15:00,Sindh,10222.15,0.0,10222.15,227.76,44.88,0.956,0.641
2025-05-01 08:30:00,Sindh,11217.14,0.0,11217.14,226.76,49.47,0.89,0.703
2025-05-01 08:45:00,Sindh,11450.67,0.0,11450.67,234.68,48.79,0.894,0.718
2025-05-01 09:00:00,Sindh,15444.63,0.0,15444.63,232.05,66.56,0.977,0.968
2025-05-01 09:15:00,Sindh,15644.83,0.0,15644.83,228.4,68.5,0.945,0.98
2025-05-01 09:30:00,Sindh,15839.2,0.0,15839.2,226.41,69.96,0.893,0.993
2025-05-01 09:45:00,Sindh,15353.1,0.0,15353.1,231.34,66.37,0.888,0.962
2025-05-01 10:00:00,Sindh,15950.96,0.0,15950.96,239.45,66.62,0.985,1.0
2025-05-01 10:15:00,Sindh,15544.66,0.0,15544.66,225.34,68.98,0.982,0.974
2025-05-01 10:30:00,Sindh,15799.14,0.0,15799.14,235.45,67.1,0.905,0.99
2025-05-01 10:45:00,Sindh,15200.66,0.0,15200.66,234.54,64.81,0.93,0.953
2025-05-01 11:00:00,Sindh,14981.34,0.0,14981.34,224.96,66.6,0.932,0.939
2025-05-01 11:15:00,Sindh,15288.79,0.0,15288.79,227.6,67.17,0.962,0.958
2025-05-01 11:30:00,Sindh,15716.3,0.0,15716.3,226.67,69.34,0.928,0.985
2025-05-01 11:45:00,Sindh,15064.94,0.0,15064.94,242.24,62.19,0.94,0.944
2025-05-01 12:00:00,Sindh,15107.01,0.0,15107.01,239.35,63.12,0.921,0.947
2025-05-01 12:15:00,Sindh,15556.46,0.0,15556.46,235.16,66.15,0.977,0.975
2025-05-01 12:30:00,Sindh,15336.87,0.0,15336.87,226.38,67.75,0.927,0.961
2025-05-01 12:45:00,Sindh,15734.34,0.0,15734.34,239.65,65.65,0.882,0.986
2025-05-01 13:00:00,Sindh,15206.94,0.0,15206.94,228.4,66.58,0.922,0.953
2025-05-01 13:15:00,Sindh,16022.62,0.0,16022.62,230.21,69.6,0.885,1.004
2025-05-01 13:30:00,Sindh,15614.53,0.0,15614.53,229.69,67.98,0.986,0.978
2025-05-01 13:45:00,Sindh,15399.9,0.0,15399.9,229.11,67.22,0.985,0.965
2025-05-01 14:00:00,Sindh,15135.29,0.0,15135.29,232.69,65.05,0.909,0.948
2025-05-01 14:15:00,Sindh,15016.49,0.0,15016.49,234.95,63.91,0.917,0.941
2025-05-01 14:30:00,Sindh,15305.97,0.0,15305.97,227.48,67.29,0.958,0.959
2025-05-01 14:45:00,Sindh,15254.52,0.0,15254.52,230.81,66.09,0.974,0.956
2025-05-01 15:00:00,Sindh,15479.82,0.0,15479.82,233.7,66.24,0.946,0.97
2025-05-01 15:15:00,Sindh,15632.72,0.0,15632.72,231.27,67.59,0.983,0.98
2025-05-01 15:30:00,Sindh,15519.74,0.0,15519.74,222.08,69.88,0.966,0.973
2025-05-01 15:45:00,Sindh,15256.52,0.0,15256.52,237.53,64.23,0.891,0.956
2025-05-01 16:00:00,Sindh,15401.53,0.0,15401.53,227.81,67.61,0.927,0.965
2025-05-01 16:15:00,Sindh,15237.73,0.0,15237.73,219.79,69.33,0.949,0.955
2025-05-01 16:30:00,Sindh,15565.54,0.0,15565.54,227.83,68.32,0.971,0.975
2025-05-01 16:45:00,Sindh,15151.33,0.0,15151.33,216.32,70.04,0.976,0.949
2025-05-01 17:00:00,Sindh,15412.01,0.0,15412.01,233.39,66.04,0.916,0.966
2025-05-01 17:15:00,Sindh,15124.98,0.0,15124.98,229.68,65.85,0.882,0.948
2025-05-01 17:30:00,Sindh,15450.93,0.0,15450.93,234.7,65.83,0.983,0.968
2025-05-01 17:45:00,Sindh,15765.33,0.0,15765.33,229.11,68.81,0.96,0.988
2025-05-01 18:00:00,Sindh,18539.64,18539.64,18539.64,231.41,80.12,0.964,1.162
2025-05-01 18:15:00,Sindh,17772.51,17772.51,17772.51,235.08,75.6,0.978,1.114
2025-05-01 18:30:00,Sindh,18079.82,18079.82,18079.82,239.55,75.48,0.977,1.133
2025-05-01 18:45:00,Sindh,18428.98,18428.98,18428.98,233.33,78.98,0.895,1.155
2025-05-01 19:00:00,Sindh,17963.89,17963.89,17963.89,246.28,72.94,0.912,1.126
2025-05-01 19:15:00,Sindh,18302.75,18302.75,18302.75,230.95,79.25,0.976,1.147
2025-05-01 19:30:00,Sindh,17654.05,17654.05,17654.05,237.72,74.26,0.944,1.106
2025-05-01 19:45:00,Sindh,18160.94,18160.94,18160.94,229.09,79.28,0.954,1.138
2025-05-01 20:00:00,Sindh,17901.05,17901.05,17901.05,228.88,78.21,0.937,1.122
2025-05-01 20:15:00,Sindh,18212.47,18212.47,18212.47,231.68,78.61,0.932,1.141
2025-05-01 20:30:00,Sindh,18648.25,18648.25,18648.25,228.68,81.55,0.99,1.169
2025-05-01 20:45:00,Sindh,18449.69,18449.69,18449.69,219.66,83.99,0.887,1.156
2025-05-01 21:00:00,Sindh,18522.37,18522.37,18522.37,215.03,86.14,0.923,1.161
2025-05-01 21:15:00,Sindh,17678.37,17678.37,17678.37,227.54,77.69,0.972,1.108
2025-05-01 21:30:00,Sindh,18074.67,18074.67,18074.67,238.3,75.85,0.902,1.133
2025-05-01 21:45:00,Sindh,18230.3,18230.3,18230.3,232.06,78.56,0.937,1.142
2025-05-01 22:00:00,Sindh,18464.88,18464.88,18464.88,220.8,83.63,0.901,1.157
2025-05-01 22:15:00,Sindh,18397.01,18397.01,18397.01,230.45,79.83,0.959,1.153
2025-05-01 22:30:00,Sindh,17594.23,17594.23,17594.23,229.31,76.73,0.968,1.103
2025-05-01 22:45:00,Sindh,18002.97,18002.97,18002.97,228.48,78.79,0.932,1.128
2025-05-01 23:00:00,Sindh,11324.89,0.0,11324.89,229.12,49.43,0.896,0.71
2025-05-01 23:15:00,Sindh,11236.28,0.0,11236.28,232.95,48.24,0.956,0.704
2025-05-01 23:30:00,Sindh,11646.94,0.0,11646.94,221.84,52.5,0.922,0.73
2025-05-01 23:45:00,Sindh,11341.18,0.0,11341.18,229.36,49.45,0.911,0.711
2025-05-02 00:00:00,Sindh,11382.83,0.0,11382.83,233.63,48.72,0.902,0.713
2025-05-02 00:15:00,Sindh,11881.52,0.0,11881.52,230.2,51.61,0.974,0.745
2025-05-02 00:30:00,Sindh,11595.61,0.0,11595.61,235.02,49.34,0.902,0.727
2025-05-02 00:45:00,Sindh,11018.83,0.0,11018.83,226.82,48.58,0.933,0.69
2025-05-02 01:00:00,Sindh,11408.64,0.0,11408.64,231.13,49.36,0.95,0.715
2025-05-02 01:15:00,Sindh,11215.22,0.0,11215.22,234.46,47.83,0.974,0.703
2025-05-02 01:30:00,Sindh,11070.69,0.0,11070.69,227.3,48.71,0.944,0.694
2025-05-02 01:45:00,Sindh,11391.6,0.0,11391.6,222.74,51.14,0.988,0.714
2025-05-02 02:00:00,Sindh,11097.29,0.0,11097.29,225.89,49.13,0.948,0.695
2025-05-02 02:15:00,Sindh,11461.94,0.0,11461.94,231.53,49.51,0.934,0.718
2025-05-02 02:30:00,Sindh,11942.97,0.0,11942.97,238.66,50.04,0.932,0.748
2025-05-02 02:45:00,Sindh,11440.95,0.0,11440.95,224.74,50.91,0.973,0.717
2025-05-02 03:00:00,Sindh,11592.79,0.0,11592.79,223.94,51.77,0.909,0.726
2025-05-02 03:15:00,Sindh,11323.11,0.0,11323.11,229.4,49.36,0.912,0.71
2025-05-02 03:30:00,Sindh,11486.9,0.0,11486.9,233.94,49.1,0.918,0.72
2025-05-02 03:45:00,Sindh,11453.79,0.0,11453.79,231.49,49.48,0.98,0.718
2025-05-02 04:00:00,Sindh,11137.99,0.0,11137.99,230.41,48.34,0.921,0.698
2025-05-02 04:15:00,Sindh,11342.73,0.0,11342.73,228.95,49.54,0.897,0.711
2025-05-02 04:30:00,Sindh,10734.77,0.0,10734.77,228.39,47.0,0.906,0.673
2025-05-02 04:45:00,Sindh,11253.05,0.0,11253.05,228.96,49.15,0.938,0.705
2025-05-02 05:00:00,Sindh,11737.53,0.0,11737.53,232.41,50.5,0.892,0.736
2025-05-02 05:15:00,Sindh,12051.85,0.0,12051.85,241.3,49.95,0.966,0.755
2025-05-02 05:30:00,Sindh,11322.53,0.0,11322.53,223.22,50.72,0.922,0.71
2025-05-02 05:45:00,Sindh,11374.88,0.0,11374.88,227.65,49.97,0.897,0.713
2025-05-02 06:00:00,Sindh,11368.86,0.0,11368.86,227.46,49.98,0.908,0.712
2025-05-02 06:15:00,Sindh,11931.78,0.0,11931.78,225.71,52.86,0.922,0.748
2025-05-02 06:30:00,Sindh,12005.62,0.0,12005.62,228.4,52.56,0.974,0.752
2025-05-02 06:45:00,Sindh,11937.84,0.0,11937.84,235.38,50.72,0.953,0.748
2025-05-02 07:00:00,Sindh,11205.94,0.0,11205.94,229.55,48.82,0.91,0.702
2025-05-02 07:15:00,Sindh,11528.28,0.0,11528.28,235.57,48.94,0.904,0.722
2025-05-02 07:30:00,Sindh,10385.52,0.0,10385.52,229.12,45.33,0.978,0.651
2025-05-02 07:45:00,Sindh,11046.95,0.0,11046.95,235.45,46.92,0.926,0.692
2025-05-02 08:00:00,Sindh,11689.07,0.0,11689.07,236.17,49.49,0.948,0.732
2025-05-02 08:15:00,Sindh,11328.76,0.0,11328.76,232.86,48.65,0.914,0.71
2025-05-02 08:30:00,Sindh,10964.21,0.0,10964.21,224.09,48.93,0.897,0.687
2025-05-02 08:45:00,Sindh,11891.25,0.0,11891.25,229.1,51.91,0.905,0.745
2025-05-02 09:00:00,Sindh,15174.59,0.0,15174.59,229.52,66.11,0.918,0.951
2025-05-02 09:15:00,Sindh,15771.62,0.0,15771.62,221.33,71.26,0.913,0.988
2025-05-02 09:30:00,Sindh,15766.87,0.0,15766.87,235.86,66.85,0.965,0.988
2025-05-02 09:45:00,Sindh,14737.81,0.0,14737.81,232.73,63.33,0.974,0.924
2025-05-02 10:00:00,Sindh,15123.1,0.0,15123.1,232.45,65.06,0.942,0.948
2025-05-02 10:15:00,Sindh,15500.14,0.0,15500.14,240.1,64.56,0.964,0.971
2025-05-02 10:30:00,Sindh,15498.45,0.0,15498.45,230.29,67.3,0.961,0.971
2025-05-02 10:45:00,Sindh,15485.71,0.0,15485.71,223.1,69.41,0.933,0.97
2025-05-02 11:00:00,Sindh,15549.77,0.0,15549.77,228.78,67.97,0.988,0.974
2025-05-02 11:15:00,Sindh,15554.36,0.0,15554.36,227.38,68.41,0.911,0.975
2025-05-02 11:30:00,Sindh,15715.12,0.0,15715.12,233.93,67.18,0.949,0.985
2025-05-02 11:45:00,Sindh,15241.57,0.0,15241.57,234.58,64.97,0.961,0.955
2025-05-02 12:00:00,Sindh,14950.26,0.0,14950.26,232.3,64.36,0.98,0.937
2025-05-02 12:15:00,Sindh,14998.17,0.0,14998.17,227.81,65.84,0.955,0.94
2025-05-02 12:30:00,Sindh,14945.01,0.0,14945.01,228.04,65.54,0.931,0.937
2025-05-02 12:45:00,Sindh,15308.5,0.0,15308.5,226.52,67.58,0.896,0.959
2025-05-02 13:00:00,Sindh,15328.89,0.0,15328.89,235.52,65.09,0.903,0.961
2025-05-02 13:15:00,Sindh,15520.41,0.0,15520.41,232.09,66.87,0.895,0.973
2025-05-02 13:30:00,Sindh,15108.35,0.0,15108.35,224.2,67.39,0.896,0.947
2025-05-02 13:45:00,Sindh,15131.87,0.0,15131.87,233.38,64.84,0.97,0.948
2025-05-02 14:00:00,Sindh,15150.71,0.0,15150.71,239.91,63.15,0.978,0.949
2025-05-02 14:15:00,Sindh,14983.8,0.0,14983.8,224.73,66.68,0.976,0.939
2025-05-02 14:30:00,Sindh,15100.69,0.0,15100.69,230.44,65.53,0.948,0.946
2025-05-02 14:45:00,Sindh,15339.17,0.0,15339.17,228.25,67.2,0.912,0.961
2025-05-02 15:00:00,Sindh,15650.97,0.0,15650.97,235.58,66.43,0.958,0.981
2025-05-02 15:15:00,Sindh,15327.78,0.0,15327.78,233.87,65.54,0.982,0.96
2025-05-02 15:30:00,Sindh,15336.92,0.0,15336.92,232.34,66.01,0.968,0.961
2025-05-02 15:45:00,Sindh,15185.98,0.0,15185.98,225.04,67.48,0.966,0.952
2025-05-02 16:00:00,Sindh,15792.32,0.0,15792.32,231.2,68.31,0.93,0.99
2025-05-02 16:15:00,Sindh,15684.85,0.0,15684.85,228.5,68.64,0.91,0.983
2025-05-02 16:30:00,Sindh,15490.52,0.0,15490.52,236.63,65.46,0.977,0.971
2025-05-02 16:45:00,Sindh,15273.44,0.0,15273.44,231.39,66.01,0.985,0.957
2025-05-02 17:00:00,Sindh,15154.59,0.0,15154.59,228.76,66.25,0.983,0.95
2025-05-02 17:15:00,Sindh,15223.73,0.0,15223.73,233.88,65.09,0.93,0.954
2025-05-02 17:30:00,Sindh,16036.02,0.0,16036.02,231.62,69.23,0.963,1.005
2025-05-02 17:45:00,Sindh,15254.76,0.0,15254.76,226.52,67.34,0.937,0.956
2025-05-02 18:00:00,Sindh,18252.74,18252.74,18252.74,231.63,78.8,0.887,1.144
2025-05-02 18:15:00,Sindh,17636.5,17636.5,17636.5,226.3,77.94,0.918,1.105
2025-05-02 18:30:00,Sindh,18089.54,18089.54,18089.54,230.16,78.59,0.888,1.134
2025-05-02 18:45:00,Sindh,17649.55,17649.55,17649.55,232.94,75.77,0.921,1.106
2025-05-02 19:00:00,Sindh,18081.53,18081.53,18081.53,234.15,77.22,0.983,1.133
2025-05-02 19:15:00,Sindh,18053.96,18053.96,18053.96,233.11,77.45,0.973,1.131
2025-05-02 19:30:00,Sindh,17641.85,17641.85,17641.85,232.19,75.98,0.913,1.105
2025-05-02 19:45:00,Sindh,17760.36,17760.36,17760.36,227.52,78.06,0.938,1.113
2025-05-02 20:00:00,Sindh,17867.1,17867.1,17867.1,227.19,78.64,0.917,1.12
2025-05-02 20:15:00,Sindh,18467.32,18467.32,18467.32,226.16,81.66,0.976,1.157
2025-05-02 20:30:00,Sindh,17930.78,17930.78,17930.78,235.61,76.1,0.97,1.124
2025-05-02 20:45:00,Sindh,18062.35,18062.35,18062.35,230.49,78.37,0.977,1.132
2025-05-02 21:00:00,Sindh,17591.55,17591.55,17591.55,227.01,77.49,0.904,1.102
2025-05-02 21:15:00,Sindh,18318.33,18318.33,18318.33,238.7,76.74,0.954,1.148
2025-05-02 21:30:00,Sindh,17647.32,17647.32,17647.32,234.0,75.42,0.955,1.106
2025-05-02 21:45:00,Sindh,17704.55,17704.55,17704.55,224.72,78.78,0.928,1.109
2025-05-02 22:00:00,Sindh,17955.82,17955.82,17955.82,230.64,77.85,0.969,1.125
2025-05-02 22:15:00,Sindh,18417.44,18417.44,18417.44,226.35,81.37,0.964,1.154
2025-05-02 22:30:00,Sindh,18243.69,18243.69,18243.69,236.44,77.16,0.94,1.143
2025-05-02 22:45:00,Sindh,17885.96,17885.96,17885.96,230.71,77.53,0.902,1.121
2025-05-02 23:00:00,Sindh,11733.64,0.0,11733.64,222.42,52.75,0.916,0.735
2025-05-02 23:15:00,Sindh,11646.74,0.0,11646.74,228.91,50.88,0.987,0.73
2025-05-02 23:30:00,Sindh,11696.54,0.0,11696.54,240.5,48.63,0.974,0.733
2025-05-02 23:45:00,Sindh,11492.81,0.0,11492.81,237.74,48.34,0.922,0.72
2025-05-03 00:00:00,Sindh,11317.87,0.0,11317.87,230.83,49.03,0.913,0.709
2025-05-03 00:15:00,Sindh,11471.27,0.0,11471.27,230.54,49.76,0.961,0.719
2025-05-03 00:30:00,Sindh,11347.14,0.0,11347.14,225.67,50.28,0.978,0.711
2025-05-03 00:45:00,Sindh,11361.06,0.0,11361.06,230.08,49.38,0.883,0.712
2025-05-03 01:00:00,Sindh,11732.52,0.0,11732.52,224.41,52.28,0.918,0.735
2025-05-03 01:15:00,Sindh,10843.56,0.0,10843.56,227.42,47.68,0.893,0.679
2025-05-03 01:30:00,Sindh,11442.22,0.0,11442.22,231.37,49.46,0.938,0.717
2025-05-03 01:45:00,Sindh,11870.58,0.0,11870.58,236.8,50.13,0.99,0.744
2025-05-03 02:00:00,Sindh,11387.29,0.0,11387.29,219.68,51.84,0.939,0.714
2025-05-03 02:15:00,Sindh,10981.14,0.0,10981.14,239.1,45.93,0.899,0.688
2025-05-03 02:30:00,Sindh,11110.33,0.0,11110.33,233.65,47.55,0.971,0.696
2025-05-03 02:45:00,Sindh,11452.22,0.0,11452.22,223.57,51.22,0.989,0.718
2025-05-03 03:00:00,Sindh,11037.16,0.0,11037.16,225.21,49.01,0.972,0.692
2025-05-03 03:15:00,Sindh,11371.87,0.0,11371.87,231.96,49.03,0.988,0.713
2025-05-03 03:30:00,Sindh,11711.7,0.0,11711.7,227.18,51.55,0.966,0.734
2025-05-03 03:45:00,Sindh,11135.15,0.0,11135.15,225.93,49.29,0.895,0.698
2025-05-03 04:00:00,Sindh,11450.44,0.0,11450.44,226.9,50.46,0.944,0.718
2025-05-03 04:15:00,Sindh,11231.89,0.0,11231.89,221.74,50.65,0.934,0.704
2025-05-03 04:30:00,Sindh,11080.25,0.0,11080.25,228.97,48.39,0.939,0.694
2025-05-03 04:45:00,Sindh,10986.66,0.0,10986.66,229.27,47.92,0.948,0.688
2025-05-03 05:00:00,Sindh,11295.83,0.0,11295.83,232.93,48.5,0.963,0.708
2025-05-03 05:15:00,Sindh,11176.68,0.0,11176.68,230.94,48.4,0.951,0.7
2025-05-03 05:30:00,Sindh,10837.46,0.0,10837.46,232.92,46.53,0.955,0.679
2025-05-03 05:45:00,Sindh,10737.92,0.0,10737.92,230.1,46.67,0.898,0.673
2025-05-03 06:00:00,Sindh,11058.36,0.0,11058.36,233.66,47.33,0.929,0.693
2025-05-03 06:15:00,Sindh,11041.58,0.0,11041.58,229.67,48.08,0.926,0.692
2025-05-03 06:30:00,Sindh,11431.2,0.0,11431.2,229.3,49.85,0.962,0.716
2025-05-03 06:45:00,Sindh,10922.57,0.0,10922.57,225.03,48.54,0.979,0.684
2025-05-03 07:00:00,Sindh,11060.82,0.0,11060.82,220.69,50.12,0.955,0.693
2025-05-03 07:15:00,Sindh,11809.23,0.0,11809.23,232.63,50.76,0.951,0.74
2025-05-03 07:30:00,Sindh,11456.28,0.0,11456.28,237.37,48.26,0.899,0.718
2025-05-03 07:45:00,Sindh,11137.62,0.0,11137.62,232.46,47.91,0.891,0.698
2025-05-03 08:00:00,Sindh,11421.38,0.0,11421.38,229.79,49.7,0.881,0.716
2025-05-03 08:15:00,Sindh,11797.22,0.0,11797.22,223.19,52.86,0.963,0.739
2025-05-03 08:30:00,Sindh,11509.51,0.0,11509.51,224.32,51.31,0.962,0.721
2025-05-03 08:45:00,Sindh,10702.65,0.0,10702.65,230.08,46.52,0.918,0.671
2025-05-03 09:00:00,Sindh,14832.72,0.0,14832.72,235.22,63.06,0.934,0.929
2025-05-03 09:15:00,Sindh,14941.84,0.0,14941.84,235.38,63.48,0.972,0.936
2025-05-03 09:30:00,Sindh,15408.38,0.0,15408.38,220.13,70.0,0.901,0.966
2025-05-03 09:45:00,Sindh,15304.39,0.0,15304.39,233.42,65.57,0.952,0.959
2025-05-03 10:00:00,Sindh,15711.95,0.0,15711.95,229.1,68.58,0.97,0.985
2025-05-03 10:15:00,Sindh,15341.82,0.0,15341.82,223.61,68.61,0.979,0.961
2025-05-03 10:30:00,Sindh,15062.43,0.0,15062.43,231.53,65.06,0.987,0.944
2025-05-03 10:45:00,Sindh,15233.29,0.0,15233.29,220.67,69.03,0.926,0.955
2025-05-03 11:00:00,Sindh,15229.66,0.0,15229.66,224.64,67.8,0.952,0.954
2025-05-03 11:15:00,Sindh,15080.15,0.0,15080.15,230.14,65.53,0.95,0.945
2025-05-03 11:30:00,Sindh,15323.23,0.0,15323.23,230.43,66.5,0.913,0.96
2025-05-03 11:45:00,Sindh,15698.53,0.0,15698.53,230.38,68.14,0.987,0.984
2025-05-03 12:00:00,Sindh,14974.91,0.0,14974.91,228.45,65.55,0.901,0.938
2025-05-03 12:15:00,Sindh,15508.08,0.0,15508.08,234.75,66.06,0.935,0.972
2025-05-03 12:30:00,Sindh,15114.34,0.0,15114.34,232.21,65.09,0.975,0.947
2025-05-03 12:45:00,Sindh,15340.92,0.0,15340.92,224.47,68.34,0.93,0.961
2025-05-03 13:00:00,Sindh,15342.45,0.0,15342.45,228.65,67.1,0.916,0.961
2025-05-03 13:15:00,Sindh,15577.43,0.0,15577.43,220.9,70.52,0.975,0.976
2025-05-03 13:30:00,Sindh,15486.32,0.0,15486.32,226.97,68.23,0.899,0.97
2025-05-03 13:45:00,Sindh,15201.21,0.0,15201.21,226.88,67.0,0.94,0.953
2025-05-03 14:00:00,Sindh,15477.27,0.0,15477.27,234.77,65.93,0.883,0.97
2025-05-03 14:15:00,Sindh,15463.33,0.0,15463.33,234.4,65.97,0.921,0.969
2025-05-03 14:30:00,Sindh,15708.07,0.0,15708.07,228.92,68.62,0.935,0.984
2025-05-03 14:45:00,Sindh,14918.77,0.0,14918.77,232.24,64.24,0.935,0.935
2025-05-03 15:00:00,Sindh,15144.91,0.0,15144.91,233.02,65.0,0.907,0.949
2025-05-03 15:15:00,Sindh,15536.87,0.0,15536.87,214.75,72.35,0.965,0.974
2025-05-03 15:30:00,Sindh,15213.0,0.0,15213.0,226.9,67.05,0.88,0.953
2025-05-03 15:45:00,Sindh,15019.58,0.0,15019.58,225.4,66.63,0.986,0.941
2025-05-03 16:00:00,Sindh,15692.3,0.0,15692.3,234.7,66.86,0.946,0.983
2025-05-03 16:15:00,Sindh,15194.32,0.0,15194.32,238.03,63.83,0.934,0.952
2025-05-03 16:30:00,Sindh,15468.15,0.0,15468.15,229.2,67.49,0.974,0.969
2025-05-03 16:45:00,Sindh,15476.55,0.0,15476.55,232.26,66.63,0.935,0.97
2025-05-03 17:00:00,Sindh,15495.25,0.0,15495.25,228.77,67.73,0.979,0.971
2025-05-03 17:15:00,Sindh,14384.88,0.0,14384.88,232.15,61.96,0.887,0.901
2025-05-03 17:30:00,Sindh,15087.12,0.0,15087.12,218.31,69.11,0.949,0.945
2025-05-03 17:45:00,Sindh,15568.36,0.0,15568.36,242.9,64.09,0.908,0.976
2025-05-03 18:00:00,Sindh,17858.0,17858.0,17858.0,234.94,76.01,0.99,1.119
2025-05-03 18:15:00,Sindh,17764.74,17764.74,17764.74,224.16,79.25,0.98,1.113
2025-05-03 18:30:00,Sindh,17767.11,17767.11,17767.11,230.89,76.95,0.977,1.113
2025-05-03 18:45:00,Sindh,18272.48,18272.48,18272.48,234.41,77.95,0.986,1.145
2025-05-03 19:00:00,Sindh,18430.27,18430.27,18430.27,230.84,79.84,0.961,1.155
2025-05-03 19:15:00,Sindh,18641.52,18641.52,18641.52,235.81,79.05,0.962,1.168
2025-05-03 19:30:00,Sindh,18431.15,18431.15,18431.15,227.1,81.16,0.893,1.155
2025-05-03 19:45:00,Sindh,17736.35,17736.35,17736.35,231.2,76.71,0.914,1.111
2025-05-03 20:00:00,Sindh,17813.86,17813.86,17813.86,225.54,78.98,0.892,1.116
2025-05-03 20:15:00,Sindh,17916.73,17916.73,17916.73,227.13,78.88,0.896,1.123
2025-05-03 20:30:00,Sindh,17854.98,17854.98,17854.98,234.6,76.11,0.956,1.119
2025-05-03 20:45:00,Sindh,17791.91,17791.91,17791.91,230.64,77.14,0.984,1.115
2025-05-03 21:00:00,Sindh,17887.82,17887.82,17887.82,232.04,77.09,0.883,1.121
2025-05-03 21:15:00,Sindh,18113.42,18113.42,18113.42,231.24,78.33,0.979,1.135
2025-05-03 21:30:00,Sindh,18245.8,18245.8,18245.8,231.17,78.93,0.888,1.143
2025-05-03 21:45:00,Sindh,18427.87,18427.87,18427.87,232.31,79.33,0.937,1.155
2025-05-03 22:00:00,Sindh,18132.03,18132.03,18132.03,224.57,80.74,0.962,1.136
2025-05-03 22:15:00,Sindh,17968.25,17968.25,17968.25,232.67,77.23,0.917,1.126
2025-05-03 22:30:00,Sindh,18127.79,18127.79,18127.79,230.14,78.77,0.956,1.136
2025-05-03 22:45:00,Sindh,18164.49,18164.49,18164.49,232.85,78.01,0.901,1.138
2025-05-03 23:00:00,Sindh,11396.25,0.0,11396.25,237.69,47.95,0.99,0.714
2025-05-03 23:15:00,Sindh,10925.98,0.0,10925.98,232.29,47.04,0.961,0.685
2025-05-03 23:30:00,Sindh,11441.46,0.0,11441.46,227.11,50.38,0.957,0.717
2025-05-03 23:45:00,Sindh,11357.51,0.0,11357.51,236.08,48.11,0.936,0.712
2025-05-04 00:00:00,Sindh,11669.17,0.0,11669.17,233.47,49.98,0.901,0.731
2025-05-04 00:15:00,Sindh,11500.92,0.0,11500.92,236.81,48.57,0.961,0.721
2025-05-04 00:30:00,Sindh,11353.42,0.0,11353.42,227.74,49.85,0.948,0.711
2025-05-04 00:45:00,Sindh,11693.21,0.0,11693.21,238.29,49.07,0.987,0.733
2025-05-04 01:00:00,Sindh,11432.13,0.0,11432.13,230.37,49.62,0.943,0.716
2025-05-04 01:15:00,Sindh,11442.63,0.0,11442.63,226.89,50.43,0.939,0.717
2025-05-04 01:30:00,Sindh,11031.84,0.0,11031.84,227.45,48.5,0.89,0.691
2025-05-04 01:45:00,Sindh,11387.33,0.0,11387.33,227.28,50.1,0.977,0.714
2025-05-04 02:00:00,Sindh,11430.87,0.0,11430.87,226.85,50.39,0.91,0.716
2025-05-04 02:15:00,Sindh,11077.11,0.0,11077.11,230.77,48.0,0.955,0.694
2025-05-04 02:30:00,Sindh,11327.11,0.0,11327.11,227.35,49.82,0.967,0.71
2025-05-04 02:45:00,Sindh,11539.51,0.0,11539.51,235.63,48.97,0.901,0.723
2025-05-04 03:00:00,Sindh,11223.45,0.0,11223.45,231.24,48.54,0.887,0.703
2025-05-04 03:15:00,Sindh,10843.91,0.0,10843.91,233.85,46.37,0.966,0.68
2025-05-04 03:30:00,Sindh,11216.07,0.0,11216.07,229.2,48.94,0.885,0.703
2025-05-04 03:45:00,Sindh,11276.37,0.0,11276.37,229.55,49.12,0.988,0.707
2025-05-04 04:00:00,Sindh,11442.57,0.0,11442.57,226.49,50.52,0.902,0.717
2025-05-04 04:15:00,Sindh,11112.36,0.0,11112.36,222.92,49.85,0.892,0.696
2025-05-04 04:30:00,Sindh,11234.31,0.0,11234.31,234.77,47.85,0.911,0.704
2025-05-04 04:45:00,Sindh,11715.66,0.0,11715.66,225.59,51.93,0.957,0.734
2025-05-04 05:00:00,Sindh,11337.85,0.0,11337.85,229.42,49.42,0.944,0.71
2025-05-04 05:15:00,Sindh,12203.27,0.0,12203.27,232.19,52.56,0.902,0.765
2025-05-04 05:30:00,Sindh,11291.68,0.0,11291.68,216.15,52.24,0.95,0.708
2025-05-04 05:45:00,Sindh,11472.22,0.0,11472.22,229.54,49.98,0.959,0.719
2025-05-04 06:00:00,Sindh,11523.29,0.0,11523.29,230.28,50.04,0.975,0.722
2025-05-04 06:15:00,Sindh,11666.78,0.0,11666.78,230.25,50.67,0.908,0.731
2025-05-04 06:30:00,Sindh,11077.55,0.0,11077.55,227.15,48.77,0.904,0.694
2025-05-04 06:45:00,Sindh,11209.71,0.0,11209.71,222.09,50.47,0.928,0.702
2025-05-04 07:00:00,Sindh,11292.66,0.0,11292.66,233.85,48.29,0.934,0.708
2025-05-04 07:15:00,Sindh,11667.64,0.0,11667.64,223.56,52.19,0.949,0.731
2025-05-04 07:30:00,Sindh,11448.32,0.0,11448.32,227.99,50.21,0.912,0.717
2025-05-04 07:45:00,Sindh,11009.05,0.0,11009.05,232.18,47.42,0.963,0.69
2025-05-04 08:00:00,Sindh,12069.82,0.0,12069.82,235.17,51.32,0.926,0.756
2025-05-04 08:15:00,Sindh,11561.7,0.0,11561.7,226.23,51.11,0.924,0.724
